joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.416787,-0.537229,-0.198439,0.108655,-0.215252,0.305860,0.354138,0.019363,0.457146,1.833775,1.354148,-0.342052,0.305287,-0.503123,-0.518061,0.807437,-1.570017,-0.039609,-0.031593,-0.569446,-0.517969,1.213427,0.874198,0.105069,0.065925,-0.189997,-0.161630,-0.279343,0.095596
-0.491379,-0.523200,-0.151576,0.113044,-0.197599,0.306898,0.352086,0.027712,0.471330,1.805555,1.348762,-0.289799,0.200330,-0.497763,-0.511969,0.779429,-1.561260,-0.023704,-0.017725,-0.553059,-0.401545,1.215498,0.818828,0.093688,0.049751,-0.188883,-0.174493,-0.257817,0.067316
-0.556836,-0.507161,-0.107554,0.117210,-0.183334,0.303467,0.346418,0.036822,0.481492,1.767054,1.343128,-0.234435,0.089880,-0.493085,-0.507544,0.760903,-1.544918,-0.012034,-0.002899,-0.535447,-0.278528,1.215198,0.768256,0.081087,0.032874,-0.190153,-0.185463,-0.236967,0.045984
-0.604021,-0.487103,-0.069212,0.120931,-0.175848,0.291099,0.333517,0.047453,0.483610,1.707992,1.336997,-0.172852,-0.031556,-0.489768,-0.506456,0.761344,-1.513403,-0.008836,0.013839,-0.515387,-0.142324,1.210158,0.727280,0.066047,0.014590,-0.196189,-0.192649,-0.217469,0.038548
-0.660590,-0.462060,-0.021844,0.134881,-0.173851,0.279286,0.315800,0.061664,0.487309,1.603587,1.325502,-0.100099,-0.170372,-0.488549,-0.512620,0.760462,-1.478159,-0.003154,0.033713,-0.481080,0.002252,1.205198,0.678449,0.056507,-0.010052,-0.194369,-0.195492,-0.187388,0.024635
-0.721850,-0.434524,0.030038,0.153945,-0.174597,0.267751,0.295675,0.077666,0.491799,1.476512,1.311326,-0.021760,-0.317877,-0.488380,-0.522410,0.758917,-1.441049,0.003771,0.055155,-0.439651,0.151014,1.200278,0.625690,0.049717,-0.037872,-0.188621,-0.196164,-0.152015,0.007482
-0.758875,-0.409563,0.050917,0.162988,-0.186827,0.252304,0.272759,0.088153,0.496574,1.391147,1.307219,0.065210,-0.472939,-0.459966,-0.534368,0.761779,-1.385745,-0.008991,0.060692,-0.380607,0.303727,1.195548,0.615610,0.043141,-0.057991,-0.193060,-0.195291,-0.130840,0.003217
-0.801714,-0.380241,0.075238,0.170795,-0.204623,0.240876,0.246667,0.100070,0.501698,1.308364,1.300312,0.157442,-0.628761,-0.425007,-0.557145,0.759151,-1.329095,-0.022335,0.062996,-0.313205,0.452012,1.193336,0.601156,0.036031,-0.084015,-0.194645,-0.193977,-0.106715,-0.005729
-0.856183,-0.342196,0.106442,0.176128,-0.233550,0.237486,0.214221,0.114845,0.507521,1.230745,1.287805,0.260197,-0.786103,-0.376959,-0.601560,0.745542,-1.269750,-0.036842,0.058837,-0.229086,0.591440,1.196159,0.577952,0.027850,-0.121848,-0.190521,-0.191780,-0.076691,-0.024035
-0.912168,-0.317729,0.120725,0.182745,-0.252652,0.237936,0.195228,0.127039,0.513094,1.203463,1.283352,0.360419,-0.933030,-0.344148,-0.631537,0.719619,-1.195269,-0.052117,0.051031,-0.152159,0.718677,1.200429,0.579669,0.019211,-0.155892,-0.195729,-0.195968,-0.056107,-0.043689
