joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,joint_9_vel,joint_10_vel,joint_11_vel,joint_12_vel,joint_13_vel,joint_14_vel,joint_15_vel,joint_16_vel,joint_17_vel,joint_18_vel,joint_19_vel,joint_20_vel,joint_21_vel,joint_22_vel,joint_23_vel,joint_24_vel,joint_25_vel,joint_26_vel,joint_27_vel,joint_28_vel
0.206659,0.173302,0.071961,0.013891,-0.043245,-0.067905,0.083617,-0.074321,0.004156,-0.198985,-0.133343,-0.402084,-0.459081,0.141807,0.057885,0.169963,-0.145445,-0.038129,0.055244,-0.098129,0.244215,-0.089543,-0.150714,0.224308,-0.416976,-0.153747,-0.149309,0.511420,-0.544705
0.169705,0.151142,0.053313,-0.008846,-0.048355,-0.071355,0.026900,-0.060679,0.014495,-0.096815,-0.071232,-0.367766,-0.441371,0.095036,0.003148,0.128869,-0.084853,-0.050348,0.021354,-0.166247,0.302452,-0.075132,-0.027401,0.161050,-0.421295,-0.184125,-0.120769,0.564069,-0.585395
0.194337,0.157177,0.029136,0.002585,-0.044075,-0.067413,0.012468,-0.080351,0.042591,-0.198361,-0.108328,-0.312149,-0.315757,0.114475,0.035417,0.078326,-0.065538,-0.019538,0.039121,-0.117658,0.217596,-0.080605,-0.251937,-0.003971,-0.277436,-0.123944,-0.119418,0.309359,-0.300057
0.206653,0.160194,0.017048,0.008300,-0.041935,-0.065442,0.005252,-0.090187,0.056638,-0.249134,-0.126876,-0.284341,-0.252950,0.124194,0.051551,0.053055,-0.055880,-0.004134,0.048005,-0.093364,0.175168,-0.083342,-0.364205,-0.086482,-0.205507,-0.093853,-0.118742,0.182004,-0.157388
0.183729,0.098039,0.019808,0.048071,-0.030896,-0.029828,0.032390,-0.056808,-0.000309,-0.179847,0.077936,-0.255919,-0.245900,0.082123,0.017587,0.029450,-0.066383,-0.008925,0.031968,-0.067011,0.144447,0.020916,-0.168806,0.066115,-0.357867,-0.091717,-0.129945,0.360366,-0.397838
0.197237,0.113559,0.027431,0.029723,-0.040165,-0.037844,0.038265,-0.043759,-0.000366,-0.188182,0.040371,-0.296995,-0.287271,0.017929,-0.042502,0.008721,-0.033050,-0.009818,0.034491,-0.068248,0.159152,0.091289,-0.040289,0.016003,-0.321898,-0.092010,-0.124234,0.390518,-0.467564
0.224252,0.144597,0.042677,-0.006972,-0.058705,-0.053876,0.050014,-0.017661,-0.000478,-0.204853,-0.034760,-0.379148,-0.370013,-0.110460,-0.162682,-0.032737,0.033615,-0.011605,0.039537,-0.070724,0.188561,0.232034,0.216746,-0.084220,-0.249960,-0.092596,-0.112813,0.450822,-0.607016
0.150179,0.130819,0.035544,-0.006641,-0.047981,-0.034967,-0.010212,-0.027553,-0.009847,-0.123015,-0.010713,-0.419519,-0.361689,-0.024586,-0.140408,-0.034990,0.033786,-0.027305,-0.024319,-0.056939,0.167940,0.244175,0.131447,-0.099835,-0.187583,-0.110582,-0.164292,0.407096,-0.537032
0.113143,0.123930,0.031977,-0.006476,-0.042619,-0.025513,-0.040325,-0.032499,-0.014531,-0.082097,0.001310,-0.439705,-0.357527,0.018352,-0.129272,-0.036117,0.033872,-0.035155,-0.056247,-0.050046,0.157629,0.250245,0.088797,-0.107643,-0.156394,-0.119575,-0.190031,0.385232,-0.502041
0.212806,0.198732,0.092906,-0.001329,-0.041858,-0.029464,0.068710,-0.145929,0.025402,-0.136493,-0.146137,-0.546323,-0.509833,-0.192845,-0.117769,-0.046889,0.008227,0.019473,0.080913,-0.039760,0.281220,0.309062,0.183429,0.063402,-0.470497,-0.050168,-0.151437,0.428865,-0.483910
0.196063,0.153327,0.086051,0.010200,-0.058425,-0.025071,0.073258,-0.124092,0.045310,-0.079140,-0.019209,-0.584967,-0.564222,-0.164216,-0.139416,-0.052054,0.028643,0.023331,0.057826,-0.079207,0.341580,0.185257,0.113117,-0.036199,-0.442956,-0.095149,-0.169039,0.477056,-0.488898
0.162579,0.062518,0.072340,0.033258,-0.091559,-0.016286,0.082354,-0.080419,0.085125,0.035566,0.234645,-0.662257,-0.673001,-0.106959,-0.182712,-0.062385,0.069475,0.031047,0.011651,-0.158099,0.462301,-0.062352,-0.027509,-0.235400,-0.387875,-0.185110,-0.204245,0.573438,-0.498875
0.161920,0.046258,0.055762,0.048326,-0.079852,-0.023686,0.125216,-0.163001,0.095966,-0.040755,0.166270,-0.678194,-0.606032,-0.106910,-0.109594,-0.054176,0.063192,0.064110,0.044606,-0.083315,0.374108,-0.149248,-0.220315,-0.343942,-0.184132,-0.145766,-0.207709,0.611890,-0.574250
0.161590,0.038129,0.047473,0.055860,-0.073998,-0.027386,0.146648,-0.204291,0.101387,-0.078915,0.132083,-0.686163,-0.572547,-0.106886,-0.073036,-0.050071,0.060051,0.080642,0.061083,-0.045923,0.330012,-0.192695,-0.316719,-0.398213,-0.082261,-0.126094,-0.209441,0.631116,-0.611938
0.172124,0.115883,0.090990,0.054925,-0.101543,-0.043672,0.272761,-0.076392,0.156969,0.130950,0.117523,-0.742389,-0.725935,-0.186607,-0.144709,-0.017718,0.113197,0.063909,0.011269,-0.025743,0.431357,-0.855006,-0.509089,-0.600092,-0.076890,-0.231547,-0.227427,0.806767,-0.874644
0.158916,0.084939,0.070333,0.048842,-0.114729,-0.040991,0.252630,-0.091300,0.193272,0.149475,0.171134,-0.690884,-0.650676,-0.192277,-0.146085,0.008241,0.105700,0.047211,0.021411,0.021172,0.389477,-1.029326,-0.704073,-0.607569,-0.000255,-0.239845,-0.240375,0.848362,-0.874094
0.132499,0.023052,0.029021,0.036675,-0.141099,-0.035630,0.212368,-0.121115,0.265880,0.186524,0.278356,-0.587875,-0.500158,-0.203619,-0.148836,0.060158,0.090707,0.013814,0.041694,0.115003,0.305716,-1.377967,-1.094041,-0.622523,0.153016,-0.256442,-0.266271,0.931551,-0.872994
0.149474,0.044998,0.032329,0.055230,-0.152383,-0.047278,0.253107,-0.163424,0.263424,0.248894,0.367410,-0.463639,-0.362709,-0.186707,-0.172650,0.081863,-0.034992,0.050911,-0.011534,0.338521,0.155251,-1.932636,-1.865131,-0.802499,0.533542,-0.298665,-0.308070,0.879420,-0.634215
0.157961,0.055970,0.033984,0.064507,-0.158025,-0.053102,0.273477,-0.184579,0.262196,0.280079,0.411937,-0.401521,-0.293985,-0.178251,-0.184557,0.092716,-0.097842,0.069459,-0.038149,0.450279,0.080018,-2.209970,-2.250676,-0.892487,0.723806,-0.319777,-0.328970,0.853355,-0.514826
-0.034590,-0.226678,-0.024081,-0.036148,-0.141548,-0.053809,-0.060425,-0.060896,0.542495,0.161610,0.527510,0.042306,0.182672,0.015235,-0.109055,0.338642,-0.451849,-0.015164,0.035296,0.903772,-0.392464,-3.792837,-4.178472,-2.113804,2.387651,-0.110765,0.120173,0.478329,0.772228
-0.069457,-0.241627,-0.033411,-0.020332,-0.168668,-0.049177,0.001898,-0.128964,0.486038,0.075107,0.356805,0.616367,0.888797,0.015784,-0.075483,0.450602,-0.600413,-0.061922,0.058788,1.386440,-0.894304,-4.917968,-5.492801,-2.443151,2.866007,-0.101721,0.210737,0.307871,1.199679
-0.139189,-0.271525,-0.052072,0.011302,-0.222907,-0.039915,0.126545,-0.265101,0.373123,-0.097901,0.015393,1.764490,2.301047,0.016882,-0.008341,0.674521,-0.897541,-0.155437,0.105772,2.351776,-1.897983,-7.168230,-8.121458,-3.101843,3.822721,-0.083633,0.391865,-0.033044,2.054581
-0.182246,-0.108443,-0.073823,0.094806,-0.028488,0.004515,0.168383,-0.239830,0.176044,-0.110906,-0.452117,2.745481,2.962782,0.209014,0.153972,0.461706,-0.419414,-0.342055,0.207854,2.644222,-2.597219,-7.186967,-7.895524,-2.794652,3.724454,-0.244708,0.285669,0.331604,0.817764
-0.203775,-0.026902,-0.084699,0.136557,0.068722,0.026730,0.189303,-0.227195,0.077504,-0.117409,-0.685871,3.235977,3.293649,0.305080,0.235129,0.355299,-0.180350,-0.435364,0.258895,2.790445,-2.946837,-7.196335,-7.782557,-2.641057,3.675320,-0.325246,0.232571,0.513928,0.199356
0.001614,0.145744,-0.023300,0.029190,0.083213,-0.051357,0.158151,-0.194158,-0.177405,-0.206023,-0.696357,2.026527,1.930420,0.264727,0.140030,-0.405387,0.478546,-0.200417,0.235420,1.406028,-1.580421,-2.885100,-2.358307,-1.808830,1.418894,-0.245094,-0.112105,0.736206,-1.084729
-0.039484,0.074427,-0.009492,0.013437,0.047165,-0.036101,0.029379,-0.080722,-0.170536,-0.074788,-0.458700,1.894269,1.770293,0.237776,0.152483,-0.322788,0.329947,-0.168419,0.162945,1.157911,-1.287723,-2.636608,-2.155764,-1.498945,0.907499,-0.294467,-0.137003,0.605437,-0.742972
-0.121679,-0.068207,0.018124,-0.018069,-0.024932,-0.005587,-0.228165,0.146151,-0.156799,0.187682,0.016614,1.629754,1.450041,0.183874,0.177390,-0.157589,0.032750,-0.104425,0.017997,0.661676,-0.702326,-2.139624,-1.750679,-0.879176,-0.115290,-0.393214,-0.186799,0.343899,-0.059457
-0.119455,-0.113831,0.001455,-0.042938,-0.072270,0.005058,-0.172892,0.007375,-0.168537,0.136121,0.079143,1.216956,1.128037,0.188737,0.125743,-0.308787,0.096396,-0.096620,0.033856,0.558426,-0.492599,-1.625039,-1.289981,-0.542881,0.001392,-0.132836,0.014618,0.174905,0.126813
-0.118343,-0.136643,-0.006880,-0.055373,-0.095939,0.010381,-0.145256,-0.062013,-0.174406,0.110341,0.110408,1.010557,0.967035,0.191168,0.099919,-0.384386,0.128219,-0.092718,0.041786,0.506801,-0.387736,-1.367747,-1.059632,-0.374733,0.059733,-0.002647,0.115326,0.090408,0.219948
-0.109321,-0.042808,0.010520,-0.097416,-0.039414,-0.019953,-0.103345,-0.006687,-0.127975,0.169522,-0.047085,0.822568,0.581776,0.234281,-0.019293,-0.379630,0.177796,-0.103994,-0.080195,0.163677,-0.221136,-0.532713,-0.407221,-0.597383,-0.087163,0.107600,0.122925,-0.129571,0.020399
-0.136532,-0.046256,0.029058,-0.068581,-0.074143,-0.020005,-0.063904,-0.068242,-0.120270,0.194403,-0.001619,0.673037,0.482853,0.204862,-0.021710,-0.291296,0.091998,-0.078292,-0.108851,0.117710,-0.149557,-0.438943,-0.258611,-0.356859,-0.316907,0.024714,0.076670,-0.005467,-0.047719
-0.190953,-0.053154,0.066133,-0.010911,-0.143601,-0.020108,0.014977,-0.191353,-0.104860,0.244166,0.089314,0.373976,0.285009,0.146025,-0.026543,-0.114629,-0.079596,-0.026888,-0.166163,0.025777,-0.006398,-0.251404,0.038609,0.124190,-0.776396,-0.141057,-0.015840,0.242741,-0.183957
-0.159556,-0.119922,0.057086,-0.048476,-0.086434,-0.010609,-0.055999,-0.031237,-0.081848,0.227156,0.149335,0.164745,0.190831,0.034043,0.000991,-0.061180,-0.148089,-0.008867,-0.047279,-0.050701,0.102647,-0.104682,0.064983,-0.024871,-0.541143,-0.034430,0.014053,0.115142,-0.015257
-0.143857,-0.153306,0.052562,-0.067259,-0.057851,-0.005859,-0.091487,0.048821,-0.070342,0.218651,0.179345,0.060130,0.143741,-0.021949,0.014758,-0.034456,-0.182335,0.000144,0.012164,-0.088940,0.157169,-0.031321,0.078170,-0.099401,-0.423517,0.018883,0.029000,0.051343,0.069093
-0.202374,-0.178241,0.078759,-0.097221,-0.188288,0.009395,-0.207284,-0.181586,-0.032620,0.249239,0.411542,-0.003060,0.060257,0.026575,-0.168494,-0.067619,-0.042403,-0.026221,-0.044992,-0.013277,0.129125,0.184957,0.159836,0.185496,-0.015131,0.026592,0.008413,-0.107503,0.036245
-0.185305,-0.160745,0.083350,-0.102326,-0.176812,0.007004,-0.215682,-0.171078,-0.026023,0.212065,0.359668,-0.071581,0.006483,-0.019495,-0.181336,-0.058234,-0.058768,0.005523,-0.056783,-0.035204,0.171871,0.221445,0.197916,0.210989,-0.090319,0.016284,0.011245,-0.078896,0.051871
-0.151167,-0.125755,0.092530,-0.112536,-0.153861,0.002221,-0.232478,-0.150062,-0.012831,0.137716,0.255920,-0.208624,-0.101064,-0.111635,-0.207019,-0.039463,-0.091497,0.069009,-0.080365,-0.079059,0.257362,0.294419,0.274077,0.261975,-0.240694,-0.004333,0.016907,-0.021680,0.083123
-0.210280,-0.138517,0.075228,-0.047953,-0.158699,-0.008589,-0.071837,-0.165957,0.025155,0.279437,0.222626,-0.145667,-0.045580,-0.176257,-0.126900,-0.036986,-0.094121,0.051152,-0.036399,-0.007927,0.147454,0.198701,0.126380,-0.138705,-0.183315,-0.038048,0.010653,0.008818,0.117851
-0.239837,-0.144898,0.066577,-0.015661,-0.161118,-0.013995,0.008484,-0.173905,0.044148,0.350298,0.205979,-0.114189,-0.017838,-0.208568,-0.086840,-0.035747,-0.095433,0.042224,-0.014416,0.027639,0.092500,0.150842,0.052532,-0.339046,-0.154626,-0.054906,0.007526,0.024067,0.135216
-0.103121,-0.120911,0.001940,-0.028835,-0.007074,0.023000,-0.107360,-0.006564,0.019881,0.036379,0.091068,-0.078314,0.007462,0.084009,0.080073,0.025906,-0.117222,0.023801,-0.039243,-0.019194,0.110475,0.118019,-0.204132,-0.039856,0.032596,-0.065200,-0.126897,-0.043979,-0.025116
-0.094091,-0.164160,-0.002747,-0.066736,0.000615,0.020152,-0.164688,0.004711,-0.022387,-0.053744,0.071415,-0.072643,0.041776,0.185492,0.154983,-0.000519,-0.120750,0.018786,-0.034876,0.008486,0.075611,0.106341,-0.313591,0.075549,-0.071155,-0.068164,-0.118917,-0.047578,0.000158
-0.076029,-0.250657,-0.012120,-0.142540,0.015994,0.014454,-0.279345,0.027261,-0.106925,-0.233991,0.032109,-0.061302,0.110405,0.388458,0.304801,-0.053367,-0.127806,0.008757,-0.026142,0.063846,0.005883,0.082985,-0.532508,0.306360,-0.278658,-0.074092,-0.102955,-0.054775,0.050706
-0.178659,-0.283937,-0.062892,-0.090013,0.040487,0.045146,-0.160179,0.113600,-0.051607,0.024736,0.048525,0.080948,0.131182,0.507503,0.286952,-0.058570,-0.112540,-0.025776,-0.083278,0.012233,-0.035461,0.082688,-0.519311,0.286722,-0.277198,-0.118383,-0.135000,0.024550,-0.031109
-0.229974,-0.300578,-0.088278,-0.063750,0.052733,0.060493,-0.100596,0.156769,-0.023948,0.154100,0.056733,0.152073,0.141571,0.567026,0.278027,-0.061171,-0.104907,-0.043042,-0.111845,-0.013574,-0.056133,0.082540,-0.512712,0.276902,-0.276468,-0.140528,-0.151023,0.064213,-0.072016
-0.241866,-0.343698,-0.082056,-0.183948,0.071042,0.099941,-0.325178,0.066922,-0.103250,0.063956,-0.000942,0.129585,0.083762,0.638461,0.336478,-0.006674,-0.157126,-0.125044,-0.099391,-0.063490,-0.057746,-0.034473,-0.424836,0.574125,-0.617033,-0.164627,-0.174834,-0.034674,-0.023797
-0.262518,-0.341358,-0.063790,-0.203375,0.077898,0.098762,-0.319514,0.117391,-0.109551,0.107556,-0.054975,0.152539,0.057462,0.625802,0.353235,0.016577,-0.214213,-0.173506,-0.106523,-0.129758,0.003062,-0.010179,-0.330491,0.606784,-0.777239,-0.203309,-0.227897,0.126306,-0.287312
-0.303823,-0.336678,-0.027257,-0.242230,0.091609,0.096404,-0.308185,0.218329,-0.122153,0.194755,-0.163043,0.198447,0.004862,0.600484,0.386749,0.063078,-0.328389,-0.270429,-0.120787,-0.262293,0.124678,0.038409,-0.141799,0.672101,-1.097651,-0.280674,-0.334024,0.448266,-0.814341
-0.456396,-0.287745,0.012811,-0.219824,0.018231,0.093347,-0.170635,0.178894,-0.095304,0.628024,-0.133337,0.093917,-0.085081,0.608632,0.562945,0.097589,-0.459615,-0.373962,-0.145484,-0.345509,0.232315,-0.080618,-0.157246,0.897919,-1.435803,-0.356971,-0.398906,0.584060,-0.997820
-0.532682,-0.263278,0.032845,-0.208622,-0.018458,0.091818,-0.101859,0.159177,-0.081879,0.844659,-0.118484,0.041652,-0.130053,0.612706,0.651043,0.114844,-0.525228,-0.425728,-0.157833,-0.387117,0.286133,-0.140131,-0.164969,1.010828,-1.604878,-0.395120,-0.431346,0.651957,-1.089560
-1.159731,-0.285629,0.101218,-0.007168,-0.281892,0.057595,0.358038,0.133705,0.315438,2.291869,0.364320,-0.471850,-0.669276,0.069901,0.427135,0.163872,-0.660709,-0.488654,-0.185862,-0.423163,0.275668,-0.490237,-0.137302,0.901979,-1.969617,-0.439144,-0.458704,0.592993,-1.255345
-1.433192,-0.298676,0.148049,0.181765,-0.398987,0.025234,0.615753,0.041930,0.349058,2.982835,0.555069,-0.603710,-0.720166,-0.330230,0.173130,0.213767,-0.708545,-0.386711,-0.211399,-0.466673,0.290665,-0.679937,-0.224331,0.779524,-1.948034,-0.447360,-0.437981,0.535824,-1.189997
-1.980115,-0.324769,0.241711,0.559632,-0.633178,-0.039488,1.131184,-0.141622,0.416297,4.364766,0.936567,-0.867431,-0.821946,-1.130492,-0.334880,0.313556,-0.804219,-0.182825,-0.262473,-0.553694,0.320660,-1.059337,-0.398389,0.534616,-1.904867,-0.463792,-0.396535,0.421484,-1.059301
-2.650410,-0.508139,0.316621,1.461397,-1.026834,-0.022344,1.692088,-0.675988,0.426951,5.956692,1.811179,-1.426635,-1.255402,-1.718865,-1.543118,0.472507,-1.029611,0.039629,-0.590740,-0.727764,0.631112,-1.387526,-0.374247,0.437652,-1.490418,-0.562251,-0.361687,0.181566,-0.440538
-2.985558,-0.599825,0.354076,1.912279,-1.223662,-0.013772,1.972539,-0.943171,0.432277,6.752654,2.248484,-1.706237,-1.472130,-2.013051,-2.147236,0.551983,-1.142306,0.150856,-0.754874,-0.814800,0.786339,-1.551620,-0.362175,0.389171,-1.283194,-0.611480,-0.344263,0.061608,-0.131157
-3.198567,-1.455895,0.202888,3.620102,-2.033544,-0.014618,1.865819,-1.023463,0.720860,7.725670,4.761778,-2.859162,-2.431435,-3.041556,-4.776597,0.640634,-1.148057,0.244641,-0.697020,-0.817353,1.208200,-2.381224,-0.455178,-0.479904,-0.415629,-0.756102,-0.278596,-0.408050,0.663628
-3.114922,-1.737172,0.220677,3.914014,-2.209572,-0.027437,1.407411,-0.796168,0.636926,7.149532,5.235072,-3.432927,-2.928977,-2.818314,-4.575476,0.588540,-1.028730,0.395118,-0.529021,-0.921548,1.480572,-2.391799,-0.414146,-0.409368,-0.574573,-0.882314,-0.250855,-0.139735,0.410511
-2.947632,-2.299724,0.256255,4.501840,-2.561629,-0.053074,0.490595,-0.341577,0.469060,5.997255,6.181662,-4.580455,-3.924062,-2.371832,-4.173235,0.484352,-0.790075,0.696071,-0.193023,-1.129940,2.025318,-2.412949,-0.332083,-0.268296,-0.892461,-1.134737,-0.195373,0.396895,-0.095723
-2.520535,-2.573253,0.083039,4.718527,-2.458481,-0.179390,-0.786367,0.693327,0.553990,3.895330,6.192131,-5.245017,-4.871794,-2.493025,-3.316678,0.563026,-0.317866,0.667116,0.170628,-1.404590,2.430752,-2.190709,-0.189783,-0.287538,-1.407582,-1.215391,-0.197036,1.692462,-0.949162
-2.306987,-2.710017,-0.003569,4.826871,-2.406906,-0.242548,-1.424848,1.210779,0.596455,2.844368,6.197366,-5.577297,-5.345660,-2.553621,-2.888399,0.602363,-0.081761,0.652638,0.352454,-1.541915,2.633470,-2.079588,-0.118633,-0.297158,-1.665142,-1.255717,-0.197868,2.340246,-1.375881
-1.667587,-2.998659,-0.268845,4.693133,-2.284636,-0.269307,-2.488543,2.184462,1.219258,-1.197124,5.829440,-5.584459,-5.462340,-1.112777,-2.402358,1.529150,0.349776,-0.398554,0.420203,-1.088942,2.972735,-1.088197,-0.043373,1.847683,-0.406225,-0.799395,-0.404024,4.450991,-2.867108
-1.347529,-2.976892,-0.364830,4.178774,-2.115528,-0.211824,-2.604847,2.362145,1.296190,-2.502083,5.444803,-5.066791,-4.438918,-0.198009,-2.323923,1.972831,0.167504,-0.871214,0.538042,-0.938723,2.605836,-0.608865,-0.231566,2.111462,0.114623,-0.662169,-0.434142,4.303937,-2.570153
-0.707413,-2.933358,-0.556800,3.150056,-1.777312,-0.096860,-2.837455,2.717513,1.450054,-5.112001,4.675530,-4.031455,-2.392073,1.631526,-2.167053,2.860195,-0.197040,-1.816533,0.773721,-0.638286,1.872038,0.349799,-0.607952,2.639020,1.156317,-0.387717,-0.494378,4.009831,-1.976243
-0.078915,-2.955849,-1.025394,2.433656,-1.712545,-0.098678,-2.489123,2.588741,1.979123,-5.790012,3.921083,-2.363773,0.785341,2.397078,-1.305957,4.830881,-1.019424,-2.282584,1.086394,0.481381,-0.451557,1.228473,-0.958337,2.936691,0.938053,-0.321066,-0.525604,3.285774,-0.554519
0.235333,-2.967095,-1.259691,2.075456,-1.680161,-0.099588,-2.314957,2.524355,2.243658,-6.129017,3.543860,-1.529932,2.374047,2.779854,-0.875409,5.816224,-1.430615,-2.515609,1.242731,1.041214,-1.613354,1.667810,-1.133529,3.085527,0.828921,-0.287741,-0.541217,2.923746,0.156343
-1.924542,-3.873004,-1.939172,1.459621,-0.738087,-0.102513,-4.060883,4.157921,2.817115,-0.576510,4.365460,0.813088,7.638208,0.544766,-0.291880,9.708030,-2.956620,-1.689411,1.476402,3.295398,-5.261320,7.724264,-1.977642,3.165096,1.133916,1.366147,-0.305421,1.333343,2.119518
-2.358543,-3.723518,-1.668846,0.974609,-0.859901,-0.180253,-3.910114,3.813826,2.651669,0.812308,4.147041,1.196176,8.047780,0.113268,-0.175835,9.719912,-2.595317,-1.350609,1.376606,3.055302,-5.325249,10.033068,-1.946292,3.310443,1.455487,2.453655,0.006304,-0.129562,2.122344
-3.226544,-3.424546,-1.128193,0.004585,-1.103531,-0.335733,-3.608575,3.125636,2.320776,3.589945,3.710203,1.962354,8.866923,-0.749726,0.056255,9.743675,-1.872709,-0.673003,1.177015,2.575109,-5.453106,14.650675,-1.883591,3.601137,2.098627,4.628670,0.629754,-3.055372,2.127995
-3.724557,-2.753795,-0.591493,-0.325792,-1.075682,-0.305689,-3.036401,2.981878,1.667923,5.926594,3.103840,1.445024,6.555881,-1.842449,-0.006409,6.117545,-0.695274,-0.224335,0.778450,1.346716,-3.700984,13.071983,-1.091522,0.289241,1.022935,3.133074,0.394629,-2.293006,0.856718
-3.973564,-2.418419,-0.323143,-0.490980,-1.061758,-0.290667,-2.750313,2.909998,1.341496,7.094918,2.800659,1.186359,5.400361,-2.388810,-0.037740,4.304481,-0.106557,-0.000001,0.579168,0.732519,-2.824923,12.282637,-0.695488,-1.366707,0.485088,2.385277,0.277067,-1.911822,0.221079
-3.400696,-1.507414,0.365189,0.152501,-0.805850,0.031932,-2.083801,2.259980,0.352136,5.863348,1.937864,0.712245,2.905219,-2.939898,-0.237737,1.800056,0.741522,0.000000,0.400184,0.114121,-1.113671,5.178167,0.174773,-0.712760,-0.359859,0.673686,0.015084,0.934929,-1.175555
-3.186333,-1.271150,0.258232,0.027345,-0.671143,0.018837,-2.031983,2.072728,0.234772,5.411307,1.694115,0.623403,2.627454,-2.702383,-0.221953,1.450859,0.425630,0.000000,0.411291,-0.018190,-0.829359,4.343840,-0.058765,-0.568771,-0.261980,0.486812,-0.052488,0.497128,-0.947379
-2.757608,-0.798622,0.044318,-0.222967,-0.401729,-0.007353,-1.928347,1.698223,0.000043,4.507223,1.206619,0.445719,2.071924,-2.227353,-0.190387,0.752467,-0.206153,0.000000,0.433504,-0.282811,-0.260734,2.675185,-0.525840,-0.280794,-0.066223,0.113063,-0.187631,-0.378474,-0.491028
-2.110866,-0.480391,-0.054452,-0.447688,-0.533710,-0.021619,-1.428031,1.067762,0.000014,3.393813,0.652896,0.168806,1.648734,-1.673405,-0.023708,0.514258,-0.327486,0.000000,0.235785,-0.143356,-0.197819,1.659882,-0.420211,-0.270939,-0.137306,-0.124944,-0.113888,0.131721,-0.436471
-1.787496,-0.321275,-0.103837,-0.560049,-0.599701,-0.028752,-1.177873,0.752532,0.000000,2.837108,0.376035,0.030349,1.437138,-1.396431,0.059631,0.395154,-0.388153,0.000000,0.136926,-0.073628,-0.166362,1.152231,-0.367396,-0.266012,-0.172848,-0.243948,-0.077017,0.386819,-0.409193
-0.973617,-0.123668,0.122189,-0.353474,-0.433840,0.188760,-0.508106,0.039384,0.000000,1.491852,-0.331596,0.004381,0.990055,-0.509475,0.299971,0.070006,-0.300642,0.000000,-0.001852,-0.080726,-0.447754,0.382097,-0.282410,-0.101228,-0.419018,-0.215620,-0.064740,-0.077607,-0.207791
-0.767459,-0.070341,0.152168,-0.312662,-0.394050,0.238848,-0.396936,-0.025187,0.000000,1.188092,-0.422401,0.012506,0.944455,-0.364726,0.361979,-0.038456,-0.220245,0.000000,-0.000440,-0.089621,-0.424261,0.237596,-0.210712,-0.060132,-0.360059,-0.209775,-0.081093,0.005190,-0.266568
-0.355142,0.036314,0.212125,-0.231038,-0.314469,0.339025,-0.174596,-0.154328,0.000000,0.580573,-0.604012,0.028756,0.853255,-0.075227,0.485995,-0.255378,-0.059452,0.000000,0.002383,-0.107410,-0.377275,-0.051405,-0.067316,0.022059,-0.242139,-0.198084,-0.113798,0.170783,-0.384123
-0.157727,0.066102,0.396477,-0.152832,-0.424842,0.392380,0.082173,-0.293121,0.000000,0.241976,-0.656660,0.126388,0.677999,0.082723,0.381455,-0.323633,0.128251,0.000000,0.004375,-0.140795,-0.351060,-0.343659,-0.013701,0.147109,-0.350662,-0.187100,-0.112610,0.172608,-0.263582
-0.059019,0.080996,0.488653,-0.113729,-0.480028,0.419057,0.210557,-0.362518,0.000000,0.072677,-0.682983,0.175204,0.590370,0.161698,0.329186,-0.357760,0.222103,0.000000,0.005372,-0.157488,-0.337952,-0.489786,0.013107,0.209634,-0.404924,-0.181608,-0.112016,0.173520,-0.203311
-0.039754,-0.079114,0.388057,0.004304,-0.207542,0.351237,0.312947,-0.198394,0.000000,-0.229390,-0.576357,0.155860,0.470626,0.482005,0.391431,-0.317695,0.248378,0.000000,0.004925,-0.087033,-0.247227,-0.519902,0.040378,0.247571,-0.265941,-0.199089,-0.171171,0.162811,-0.199850
-0.009297,-0.032251,0.304695,0.043166,-0.139459,0.319235,0.257659,-0.148656,0.000000,-0.195452,-0.540783,0.128340,0.396073,0.398754,0.359919,-0.288099,0.166155,0.000000,0.004482,-0.075460,-0.217845,-0.493522,-0.014622,0.195535,-0.200961,-0.199575,-0.198053,0.140104,-0.104599
0.051616,0.061476,0.137971,0.120891,-0.003294,0.255232,0.147083,-0.049180,0.000000,-0.127577,-0.469637,0.073300,0.246969,0.232251,0.296896,-0.228907,0.001708,0.000000,0.003595,-0.052313,-0.159081,-0.440762,-0.124623,0.091463,-0.071001,-0.200546,-0.251817,0.094691,0.085902
0.006932,0.088620,0.036347,0.126215,0.006537,0.207951,0.152665,-0.110218,0.000000,-0.168101,-0.414274,0.008343,0.229202,0.305415,0.264717,-0.171975,-0.012475,0.000000,0.005991,0.012486,-0.123983,-0.260088,-0.152612,0.064731,0.088479,-0.081850,-0.155267,-0.056897,0.226400
-0.015410,0.102192,-0.014466,0.128877,0.011453,0.184311,0.155455,-0.140737,0.000000,-0.188363,-0.386592,-0.024136,0.220318,0.341998,0.248628,-0.143509,-0.019566,0.000000,0.007188,0.044886,-0.106434,-0.169752,-0.166606,0.051365,0.168218,-0.022502,-0.106993,-0.132691,0.296649
-0.200390,0.087193,-0.109191,0.044149,-0.110866,0.144721,0.053395,-0.118412,0.000000,-0.044600,-0.375087,-0.160352,0.096542,0.351818,0.233213,-0.096338,0.001876,0.000000,0.003650,0.161094,-0.082182,-0.004667,-0.153539,-0.117842,0.275565,0.034770,-0.069616,0.027055,0.125667
